CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
171,48,M,3,Unknown,Married,Unknown,Blue,41,3,3,4,11081.010264436816,283,10798.010264436816,1.8626985854737328,7566,88,0.0,0.4947545950043016
172,37,M,2,Uneducated,Single,$60K - $80K,Blue,20,3,2,3,4589.601849695889,1616,2973.6018496958886,1.285071678593864,3267,63,0.4957438812229444,0.0
173,64,M,2,High School,Married,$60K - $80K,Blue,17,4,4,6,5422.049606719195,430,4992.049606719195,0.4008416114631788,3252,54,0.0,0.3398261002760945
174,45,F,5,High School,Married,$60K - $80K,Silver,40,5,0,1,14656.517575436883,0,14656.517575436883,1.388993145669422,4476,60,0.0,0.07225232628646328
175,57,M,0,Graduate,Single,Less than $40K,Blue,54,2,1,4,18555.62293267912,1749,16806.62293267912,0.7645845637821695,2112,30,1.2970371658066582,0.0
176,32,M,3,Graduate,Married,$60K - $80K,Blue,21,3,0,2,5742.107279545027,617,5125.107279545027,1.862851299167931,2621,37,0.0,0.2972188195140889
177,48,M,2,College,Single,Less than $40K,Blue,48,5,0,5,6108.114350534094,1299,4809.114350534094,0.2938072900794021,2895,38,1.0337334747824198,0.999
178,42,F,3,Uneducated,Single,Less than $40K,Blue,33,5,4,3,1438.3,425,1013.3,1.315116553616765,5787,81,0.0,0.4058769911450544
179,43,F,5,High School,Married,$40K - $60K,Blue,44,4,1,3,8243.046338194377,1471,6772.046338194377,0.2324771868428434,950,38,1.5489007545216675,0.0
180,46,M,3,High School,Single,$120K +,Blue,29,3,0,3,19766.851337701475,972,18794.851337701475,0.03169246766138312,6265,92,1.4243499283795864,0.0
181,47,M,4,Unknown,Married,Less than $40K,Blue,19,3,2,6,9547.918335837701,121,9426.918335837701,2.7666746056522813,3416,45,1.363504689198069,0.3402206060668103
182,54,F,4,Uneducated,Unknown,$80K - $120K,Blue,44,5,3,0,12044.595818330088,575,11469.595818330088,0.0,3174,37,3.4451261939534716,0.20758697193158643
183,51,M,5,High School,Single,Less than $40K,Blue,36,4,3,4,22672.28163501946,1757,20915.28163501946,0.12185383272557915,5542,101,1.2198164598515135,0.03296032755127287
184,37,M,4,High School,Divorced,Less than $40K,Blue,47,4,0,0,10200.522577802476,325,9875.522577802476,0.0,4627,114,1.1527057228296311,0.5092462077408184
185,42,M,3,Graduate,Unknown,Less than $40K,Blue,34,2,3,3,16161.359870885231,1750,14411.359870885231,0.325325409423495,5933,69,2.069419366086979,0.30601697763100366
186,59,F,1,Unknown,Unknown,$120K +,Blue,32,3,6,4,1438.3,1285,153.29999999999995,1.4855327079374967,3015,45,0.5118048115428938,0.0
187,44,F,2,College,Married,$40K - $60K,Blue,37,3,3,1,6440.263834762165,712,5728.263834762165,0.3393818438389401,5313,77,1.6265888921592664,0.0
188,55,F,0,Graduate,Married,$60K - $80K,Blue,50,3,4,1,14179.134008918463,0,14179.134008918463,0.0,1522,35,0.8138296603517764,0.0
189,33,M,4,Graduate,Single,$80K - $120K,Blue,20,5,2,4,14864.335735292738,741,14123.335735292738,1.8130353307284395,5652,60,1.3667105518243656,0.0
190,36,F,5,Unknown,Married,Less than $40K,Silver,35,2,1,3,1438.3,1601,3.0,0.9665308499368681,1237,22,0.03499067492835384,0.0
191,39,F,1,Graduate,Married,Less than $40K,Gold,35,4,2,1,10528.388631174303,2517,8011.388631174303,1.468349932879788,3224,54,0.0,0.0
192,40,F,3,Uneducated,Married,Less than $40K,Blue,33,3,2,3,1438.3,0,1438.3,0.0,5972,85,0.0,0.0753709240897169
193,40,M,5,College,Married,Less than $40K,Blue,47,4,4,3,15504.183477862605,0,15504.183477862605,0.0,4306,76,0.9347274026486807,0.47728195466347223
194,40,M,0,Graduate,Single,Less than $40K,Blue,50,3,1,3,2133.811072736021,868,1265.8110727360208,2.4710811891686113,5152,74,0.6174511631716018,0.0
195,44,F,1,Post-Graduate,Married,$80K - $120K,Blue,46,4,2,6,1438.3,777,661.3,0.6488945707001754,1118,15,0.08166465580564286,0.6455799168010798
196,28,F,4,Graduate,Married,Unknown,Blue,40,1,4,2,14470.868030904825,2517,11953.868030904825,2.3732332480283747,7597,117,0.1665271013098817,0.0
197,26,M,4,Unknown,Single,$80K - $120K,Blue,42,4,4,6,20267.834116157806,1688,18579.834116157806,0.0,5526,98,0.0,0.5135602622744372
198,56,F,3,College,Single,Less than $40K,Blue,21,3,0,1,1438.3,971,467.29999999999995,1.4200166164408905,2874,32,1.3980246036041701,0.5160129350840295
199,44,F,5,Graduate,Married,$40K - $60K,Blue,30,4,1,1,23164.63775741766,2189,20975.63775741766,0.0,3924,50,0.025451978122997154,0.3885423944821778
200,38,M,4,Graduate,Married,$120K +,Blue,38,1,6,6,5397.568564134521,511,4886.568564134521,0.0,4411,49,0.9172336326403359,0.02501303038496655
201,36,M,1,Uneducated,Married,$120K +,Silver,37,2,6,0,1438.3,2358,3.0,0.051984778523107567,2409,62,0.5924609530877903,0.0
202,37,M,1,High School,Single,Less than $40K,Blue,46,3,4,0,3657.042787722172,254,3403.042787722172,0.0,6071,93,0.5675841085266844,0.0
203,26,M,0,Unknown,Married,Less than $40K,Blue,38,4,4,3,9412.825338370098,856,8556.825338370098,1.1410035970339834,8809,128,0.2083050192992406,0.0
204,41,F,2,Unknown,Married,$40K - $60K,Blue,35,4,4,2,32605.778270018025,567,32038.778270018025,1.2637616909925788,680,10,3.714,0.0
205,41,M,5,High School,Single,Less than $40K,Blue,42,2,2,3,15551.489189735561,574,14977.489189735561,2.2088024868501464,564,10,1.4373280573357021,0.5075664685191463
206,51,F,4,Uneducated,Single,Less than $40K,Blue,41,3,2,1,5748.284026509987,707,5041.284026509987,0.0,2702,42,0.0,0.0
207,41,M,3,Graduate,Married,$40K - $60K,Blue,37,4,6,4,11932.91078266846,2100,9832.91078266846,0.855632173899399,902,10,0.497886007078779,0.2973909824604152
208,39,F,1,Unknown,Single,$120K +,Blue,20,5,2,1,11479.85305210996,0,11479.85305210996,1.9336514128257047,1635,26,0.07168066837145604,0.023804041067836984
209,58,M,4,Graduate,Single,Less than $40K,Blue,49,6,3,4,1438.3,676,762.3,0.7389746239127502,2377,53,0.0,0.004939551830299649
210,49,F,5,Unknown,Married,$120K +,Blue,32,5,2,1,25187.948127354917,0,25187.948127354917,0.0,5586,88,0.8581698927362279,0.1633399823260734
211,30,F,1,College,Divorced,$80K - $120K,Blue,37,1,4,4,1438.3,2024,3.0,0.20099374997173797,3032,64,0.956283484787708,0.5443795571296509
212,62,M,2,Uneducated,Married,$80K - $120K,Blue,33,5,4,3,11795.971338561409,2210,9585.971338561409,1.188587715287928,1338,22,0.0,0.0
213,43,F,3,Graduate,Married,Less than $40K,Blue,34,4,5,4,13014.882809187875,0,13014.882809187875,1.266321524871978,5780,98,1.1433163041337666,0.1602493553795821
214,40,F,4,High School,Single,$40K - $60K,Blue,28,3,1,4,2529.329583726958,1397,1132.329583726958,0.2161555216915465,3495,48,0.2559718571486215,0.4899539686642764
215,38,F,2,Graduate,Married,Unknown,Blue,46,4,1,6,18866.596632741675,928,17938.596632741675,0.05282205704223186,669,10,0.07702004150022757,0.0
216,42,M,3,Graduate,Married,Less than $40K,Blue,42,3,3,6,1438.3,449,989.3,0.7244545149411304,5488,116,0.5150022229405697,0.37422381725593484
217,42,M,4,College,Single,Unknown,Blue,36,6,2,2,14286.64892101493,1094,13192.64892101493,2.9762275262217432,3267,37,0.15449697280488117,0.899119699946052
218,48,M,0,High School,Married,$120K +,Blue,30,2,4,0,3600.0607342609,0,3600.0607342609,0.0986750626042604,4842,67,0.17314338391855882,0.43250207076730657
219,58,M,3,Graduate,Single,$40K - $60K,Blue,18,2,2,2,1438.3,2458,3.0,0.2358495747727109,3775,61,1.11646392753643,0.057589146803858
220,46,M,1,Graduate,Single,Less than $40K,Blue,22,4,3,5,12861.276143953033,417,12444.276143953033,0.2245458442469902,5278,80,0.43359887340997455,0.5244305799514688
221,56,F,2,College,Married,$60K - $80K,Blue,51,2,3,3,31462.842461733868,1680,29782.842461733868,0.3323015104526584,5234,68,0.0,0.0
222,36,F,4,High School,Single,Less than $40K,Blue,41,6,1,6,1438.3,2053,3.0,0.0,9488,118,0.0,0.18690423662867933
223,44,F,0,Uneducated,Married,Less than $40K,Blue,39,5,3,1,4433.464537534718,567,3866.464537534718,1.6784326164846886,6824,72,2.336475137562328,0.5965719897015966
224,48,F,0,High School,Unknown,Unknown,Blue,28,4,6,4,16908.15097103787,1020,15888.15097103787,0.6706778407369045,6946,89,0.21904979593317953,0.054950222884897995
225,33,F,0,High School,Single,$40K - $60K,Blue,45,4,0,0,8306.359720811657,1867,6439.359720811657,1.1303478800909537,1108,14,0.0,0.0
226,49,F,3,College,Single,$80K - $120K,Blue,22,4,2,4,1438.3,255,1183.3,1.7215613402399679,3385,40,0.5830259015466949,0.0
227,56,M,3,Doctorate,Married,$60K - $80K,Blue,27,4,5,6,10736.246908504327,0,10736.246908504327,0.3313484138670883,3863,55,0.0,0.3597190828552883
228,39,F,3,Uneducated,Married,Less than $40K,Blue,48,3,3,3,8950.897474492538,0,8950.897474492538,0.0,4159,58,0.6478231379808849,0.7327262093917498
229,36,M,2,Graduate,Married,$40K - $60K,Blue,44,4,4,3,15562.418332819989,0,15562.418332819989,0.0,4947,64,0.24933502407701658,0.5958167907991853
230,46,M,3,Post-Graduate,Married,Less than $40K,Blue,29,5,1,0,1438.3,581,857.3,0.2969305409758231,6275,79,0.0,0.32828585613556194
231,55,F,0,Graduate,Divorced,Unknown,Blue,49,4,2,0,21491.579525793786,0,21491.579525793786,1.6317490486373225,5853,108,0.0,0.15154552419041395
232,37,M,4,Doctorate,Divorced,Less than $40K,Blue,33,2,2,2,26932.820522040627,253,26679.820522040627,0.0,5300,65,0.644708114955214,0.0
233,35,F,3,Unknown,Single,Less than $40K,Blue,44,2,6,0,2659.216781800197,1153,1506.2167818001972,0.13008348371788525,2979,56,2.232825983990631,0.6845451190956954
234,53,M,2,Uneducated,Married,$40K - $60K,Blue,39,3,3,4,10052.4619090157,2517,7535.461909015699,0.0,3786,52,0.6222484240423087,0.32608602269398324
235,46,M,3,Doctorate,Single,Unknown,Blue,26,5,3,0,1438.3,191,1247.3,0.34542218447527556,10285,111,1.192999312503464,0.6643408117461586
236,60,M,3,Uneducated,Married,$60K - $80K,Blue,34,1,0,5,12816.211753494501,274,12542.211753494501,2.0131015090755917,3758,43,1.139152647661152,0.2815650227508988
237,38,F,2,Graduate,Single,$40K - $60K,Blue,24,4,4,5,1438.3,1094,344.29999999999995,0.0,6080,109,0.5326044770006627,0.1661703385975982
238,43,F,4,High School,Single,$40K - $60K,Blue,34,4,3,0,18970.93468579356,6,18964.93468579356,0.0,3614,51,2.0313856461820547,0.6191159011682522
239,40,F,4,Unknown,Single,Unknown,Blue,32,3,4,4,8971.726182793554,0,8971.726182793554,0.23283327359563166,639,10,0.15364634686632517,0.19557399202337453
240,59,F,1,College,Married,Less than $40K,Blue,15,1,2,2,18506.442750522077,1295,17211.442750522077,0.42033326877205796,1781,29,1.9336577285793037,0.20340960960645701
241,50,F,1,High School,Married,Less than $40K,Blue,30,1,3,2,9396.262801028617,0,9396.262801028617,0.46594365376327196,4906,99,1.1577293339320325,0.0
242,35,M,4,Unknown,Married,Less than $40K,Blue,27,5,6,1,13082.075562393675,1379,11703.075562393675,2.3659784663920203,2521,36,0.0,0.0
243,43,F,2,Uneducated,Single,$80K - $120K,Blue,36,6,2,3,8055.907059190346,1894,6161.907059190346,1.3957101606281808,3548,49,0.4474292648254894,0.0
244,45,F,4,College,Unknown,Less than $40K,Blue,34,1,5,1,9591.63985056567,0,9591.63985056567,0.07787435387615704,7650,124,0.9458860070217239,0.9326130426627949
245,49,M,5,Unknown,Single,$120K +,Blue,46,2,2,6,18161.787207213096,644,17517.787207213096,1.470215759817044,2842,42,2.108575988056955,0.27737489337245597
246,49,M,2,High School,Unknown,$40K - $60K,Blue,39,3,1,6,1438.3,910,528.3,0.13276490623958792,4771,76,2.6277020448161226,0.0
247,56,F,3,Unknown,Single,Unknown,Blue,26,4,4,5,11034.926526900223,57,10977.926526900223,1.0086408074036752,2671,39,1.1315373236206923,0.09583612973783051
248,62,F,1,High School,Unknown,$60K - $80K,Blue,43,2,0,5,1438.3,1233,205.29999999999995,0.4901973131010533,4595,66,0.062379791929238815,0.0
249,57,F,3,Unknown,Single,Less than $40K,Blue,44,4,2,3,15010.419520429556,701,14309.419520429556,0.0,4283,61,0.0,0.052237657336006965
250,48,F,0,Uneducated,Married,Less than $40K,Blue,29,3,4,1,15877.546445355054,1037,14840.546445355054,0.0,1841,32,1.9880608489840994,0.19934345444602852
251,54,F,3,Graduate,Married,Less than $40K,Blue,43,5,3,1,15189.164583240039,377,14812.164583240039,0.0,914,16,0.13531002955637295,0.40593268559726525
252,53,M,1,Unknown,Married,$40K - $60K,Blue,54,4,4,3,1438.3,1553,3.0,0.1210233803865226,3462,41,1.760087804550456,0.11553703200458665
253,38,M,0,College,Married,$120K +,Blue,52,3,5,4,6637.678228723798,816,5821.678228723798,0.38878930401488615,2679,42,0.26194770359548997,0.03559819369219566
254,44,M,2,Graduate,Single,$40K - $60K,Blue,46,2,2,1,1438.3,1227,211.29999999999995,1.9447680340063829,2748,59,2.871879366110226,0.35920782103127075
255,59,F,2,Uneducated,Single,Unknown,Blue,27,4,1,3,1438.3,0,1438.3,0.3256884145304792,4311,77,2.089651543705291,0.24408214057658933
256,58,F,0,Unknown,Married,$60K - $80K,Blue,38,1,0,0,21740.727390847045,772,20968.727390847045,1.0925847381713643,4282,52,0.4761086141814068,0.4781175332218264
257,54,F,1,High School,Divorced,Less than $40K,Silver,35,3,3,5,18140.88184062428,0,18140.88184062428,1.1913858608914962,4454,67,2.0334881486026593,0.6354708102978035
258,45,F,5,High School,Single,$40K - $60K,Blue,36,4,5,1,6086.425646826028,0,6086.425646826028,0.18947879869265083,5671,98,0.0,0.0
259,66,F,4,Graduate,Single,$60K - $80K,Blue,36,3,5,2,8217.247900941555,2517,5700.247900941555,1.897213366100092,3218,44,0.4082236644470674,0.0
260,38,F,1,Uneducated,Single,$80K - $120K,Silver,33,5,3,2,9784.314162542927,0,9784.314162542927,0.0,1746,29,0.9790623720687015,0.2809737973240979
261,43,F,3,High School,Married,Less than $40K,Blue,25,4,4,0,4379.606576835438,1139,3240.6065768354383,0.0,6219,86,1.0988486069766528,0.22801451403536382
262,41,F,3,High School,Single,Less than $40K,Blue,22,4,0,2,13229.014107660429,0,13229.014107660429,0.0,3826,58,1.846470979901293,0.33332787281192594
263,50,F,4,Uneducated,Single,$40K - $60K,Blue,46,5,2,3,1438.3,169,1269.3,0.0,2089,51,1.6785344053726932,0.08761869131698806
264,39,F,3,Unknown,Unknown,Less than $40K,Blue,56,6,4,2,15992.38086392017,266,15726.38086392017,0.0,3466,69,0.0,0.15629956937351888
265,41,M,4,Graduate,Married,$60K - $80K,Blue,20,1,2,5,2340.5331812790973,143,2197.5331812790973,0.0,4101,56,0.43760643430206314,0.6595477725245265
266,44,F,2,Unknown,Married,$40K - $60K,Blue,53,2,0,0,14567.31084354006,0,14567.31084354006,0.751280881210126,2635,64,0.45815791517469817,0.38477663247144955
267,35,F,4,Graduate,Single,Unknown,Blue,44,4,1,3,1438.3,0,1438.3,1.0956087712804286,2033,55,0.0,0.6614510682013023
268,55,M,4,High School,Married,$120K +,Blue,38,3,2,1,4606.0145191648135,0,4606.0145191648135,1.6175567997689848,1046,18,0.42237548077837384,0.3494468539598419
269,50,M,1,Graduate,Married,Less than $40K,Blue,37,5,1,2,13296.442310937775,845,12451.442310937775,0.1652437704551326,866,18,1.4821527475306946,0.03972095194735746
270,54,F,3,College,Single,$40K - $60K,Blue,38,3,1,2,25064.245280648855,2225,22839.245280648855,0.21798385508341134,510,10,2.0196906827775947,0.7772391700552927
271,37,F,1,Unknown,Married,Less than $40K,Blue,44,4,5,2,1438.3,1000,438.29999999999995,0.4866229857796685,3679,76,0.7725507792355945,0.0
272,54,F,5,Unknown,Unknown,Unknown,Silver,29,4,3,1,8568.877844643235,777,7791.877844643235,0.017117453131323512,8116,97,0.9481576829063694,0.0
273,58,F,5,Uneducated,Married,$80K - $120K,Blue,28,3,0,6,13131.62567401952,1448,11683.62567401952,0.0,3412,90,3.1946194075275853,0.16050261231058824
274,43,M,2,Graduate,Single,Less than $40K,Blue,30,4,0,3,10109.80735755494,1655,8454.80735755494,0.22778974365014748,4038,64,0.716791881232153,0.3693427985625334
275,58,F,1,Graduate,Married,Unknown,Blue,56,1,4,3,16217.845873413324,0,16217.845873413324,0.0,2025,36,1.3316129327134403,0.0
276,59,M,5,Graduate,Married,$80K - $120K,Blue,14,6,1,0,2137.5258924473683,137,2000.5258924473683,0.0,3866,58,2.3291458289159195,0.5100571955451552
277,39,M,4,Graduate,Married,Unknown,Silver,43,3,4,3,22504.201864334354,1920,20584.201864334354,0.8543677804632697,805,10,0.0,0.49360401589040065
278,46,M,1,High School,Married,Less than $40K,Blue,45,2,2,1,11553.514927114991,659,10894.514927114991,0.0,3355,48,1.8058637496986998,0.5115680923737815
279,50,M,4,Unknown,Married,$80K - $120K,Blue,35,4,0,3,4206.547270384561,1418,2788.5472703845608,0.0,1529,23,0.6582301329168421,0.0
280,50,F,5,Graduate,Single,Less than $40K,Silver,31,6,3,6,19244.77944925034,658,18586.77944925034,0.0,3675,77,0.5896603852958038,0.0
281,45,F,3,College,Married,Unknown,Blue,34,6,6,3,1762.71414511501,1743,19.71414511501007,1.3784526935423544,5940,115,0.0,0.5196638518609763
282,43,M,0,Uneducated,Single,$40K - $60K,Blue,42,4,0,3,1438.3,1049,389.29999999999995,1.2680770198821956,1256,18,0.0,0.0
283,44,M,0,Post-Graduate,Married,$40K - $60K,Blue,28,4,2,4,7620.580276085847,1680,5940.580276085847,0.1048493555458535,3022,38,1.049876551557701,0.0
284,66,M,2,Graduate,Single,$40K - $60K,Blue,38,3,5,2,17065.44511064383,887,16178.445110643828,0.0,1539,20,0.0,0.23578454669493937
285,40,F,4,Graduate,Married,$80K - $120K,Blue,31,4,1,6,12910.949063985405,4,12906.949063985405,2.1519525652181777,2675,47,0.15119177766161906,0.0
286,47,F,3,Unknown,Single,Less than $40K,Blue,22,4,4,1,4398.954740788395,222,4176.954740788395,0.6275765259420539,3052,46,2.2126537309629537,0.5209412527573708
287,60,F,1,High School,Married,Less than $40K,Blue,33,6,3,0,6951.165667360334,0,6951.165667360334,0.10671630476488736,2501,43,0.6426463379841225,0.05519898054806309
288,45,F,1,College,Married,Less than $40K,Blue,23,6,2,3,20547.313215028524,1632,18915.313215028524,0.39803493386496197,8760,115,1.8900998143102308,0.0
289,42,F,0,College,Married,$40K - $60K,Silver,39,2,4,5,34516.0,1485,33031.0,0.0,5404,71,1.087308789548655,0.3935628713716426
290,54,M,2,Graduate,Single,Less than $40K,Blue,37,3,5,0,5400.235294024258,0,5400.235294024258,0.0,4225,63,1.1110066817084463,0.0
291,39,M,1,Graduate,Married,$40K - $60K,Blue,48,2,3,2,23541.282230791665,0,23541.282230791665,1.4436955033940833,3285,39,0.7596496604772118,0.07477724235826261
292,52,M,1,High School,Married,$60K - $80K,Blue,52,2,1,1,16587.85639142339,282,16305.85639142339,0.5287366951480412,2116,72,0.8265920061808423,0.13118745863589426
293,47,F,4,Doctorate,Divorced,$40K - $60K,Blue,51,2,4,6,6208.24788243365,159,6049.24788243365,2.05759835291921,1693,32,1.0057478426495954,0.3190489071976575
294,45,M,2,Graduate,Married,Unknown,Blue,38,4,3,4,16854.995595204622,0,16854.995595204622,1.289843572232311,2275,43,0.4548607031635967,0.0
295,51,M,3,Post-Graduate,Divorced,Less than $40K,Blue,44,4,2,6,5616.586667331721,1082,4534.586667331721,0.46634241337069904,1975,79,0.14725476199110082,0.0
296,47,F,5,Uneducated,Single,Unknown,Blue,29,3,1,5,17280.15696090453,0,17280.15696090453,0.8735721319656364,1903,61,1.949072503634492,0.14969885060033788
297,29,M,4,Post-Graduate,Married,$40K - $60K,Blue,28,5,5,6,15756.584513606042,588,15168.584513606042,2.553820542983896,2171,30,0.47900115102728025,0.4649065846979607
298,40,M,3,Graduate,Married,Less than $40K,Blue,30,4,3,2,20524.32646631395,841,19683.32646631395,1.0065506137741034,3384,59,0.0,0.0
299,27,M,0,Graduate,Married,Less than $40K,Blue,26,6,6,3,19117.19693388296,392,18725.19693388296,0.0,4193,62,1.362914250981568,0.0
300,53,F,3,Uneducated,Married,$120K +,Blue,46,5,0,0,1438.3,1361,77.29999999999995,0.0,4255,104,0.5862259281877866,0.23161242798486897
301,50,M,5,High School,Married,Less than $40K,Blue,24,4,2,2,4509.824230420043,1430,3079.824230420043,0.7394054704993022,2859,53,0.0,0.5038499655216804
302,54,M,3,Uneducated,Single,$40K - $60K,Blue,39,4,6,5,1438.3,19,1419.3,0.0,4436,87,0.0,0.0
303,44,M,2,High School,Single,$40K - $60K,Blue,52,2,3,4,11024.194124623018,33,10991.194124623018,0.8770500676518092,6755,97,1.8963578800287566,0.0
304,54,M,5,Post-Graduate,Married,Unknown,Silver,34,3,0,3,15036.56932241069,0,15036.56932241069,0.9269790787360099,866,21,0.0,0.22977335186114065
305,39,M,5,Graduate,Married,Less than $40K,Blue,31,2,0,3,12785.684493218549,0,12785.684493218549,1.0019539025593147,3407,59,0.12010266949269094,0.16990175939207217
306,47,M,2,Uneducated,Single,Unknown,Blue,26,4,0,3,1438.3,1612,3.0,0.4782428641913865,1526,32,1.3589589809287053,0.0
307,50,F,2,Graduate,Married,Less than $40K,Blue,29,2,5,2,11017.965880032132,786,10231.965880032132,0.11924189349695724,2557,40,2.1425357078958056,0.09423366121506765
308,39,M,4,Graduate,Single,$40K - $60K,Blue,39,5,3,4,10330.393976802576,0,10330.393976802576,2.0480748027243356,3675,61,0.0,0.23239060256060506
309,37,F,2,Graduate,Divorced,Less than $40K,Blue,28,1,6,2,1632.8523623360425,499,1133.8523623360425,0.0,4060,67,2.489992842543629,0.30449081068719946
310,54,M,3,College,Married,Less than $40K,Blue,38,4,1,2,1438.3,1483,3.0,1.0841418763037824,3226,83,1.0536309786237488,0.43417369528687844
311,59,M,1,Graduate,Single,$40K - $60K,Blue,48,3,4,0,29029.344721450383,208,28821.344721450383,0.3312839074942572,3548,47,1.6810023599939088,0.44440607758461276
312,37,M,4,Uneducated,Married,$80K - $120K,Blue,56,3,0,2,15280.66058643301,0,15280.66058643301,0.0,3524,65,1.3186602538917125,0.0
